Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
5127728	  0.00	138.536802	23.121879	130.331356	15.116123	236.685281	29.344380	176.195749	30.355366	854.549711	153.574530	798.446918	100.989899	1393.912845	173.757200	995.370285	178.972834	165.632901	176.226152	174.387429	183.625122	180.000000	191.957801	185.824830	197.414292	0	0	0	0	0	2.471087	2.221636	3.595388	1.753465	4.083412	2.312236	2.533181	3.630131	6.236107	5.125014	7.000254	4.966327	7.747021	5.223062	4.699407	5.405673	236.428174	171.229295	211.818470	95.339244	195.218346	180.000000	107.907521	165.813826	
5127828	  0.10	138.008264	23.028627	130.205475	15.095696	236.227274	29.369027	176.147884	30.534886	852.013669	153.068704	797.602091	100.881921	1391.662577	173.411242	995.474958	179.483867	165.597989	176.177798	174.358183	183.871042	180.000000	192.139464	185.776729	197.438777	0	0	0	0	0	3.236253	2.150645	1.887187	1.274083	1.227950	2.899618	2.818240	4.274202	6.292239	5.183276	5.283805	4.892703	4.935717	7.135111	5.796162	6.518536	97.720642	132.999738	307.710429	150.872197	127.917389	180.000000	135.834945	162.602076	
5127928	  0.20	137.203423	22.807281	129.331759	14.930098	235.594597	29.301804	175.649257	30.308123	847.495723	151.696850	792.236805	100.213033	1386.945253	172.782475	992.694590	178.562351	165.649789	176.218128	174.386516	183.527218	180.000000	192.086407	185.792951	197.489024	0	0	0	0	0	1.816590	4.168489	3.564758	1.617057	2.316170	3.130236	2.179931	1.811419	6.273511	7.776261	6.107332	4.220410	6.167855	6.215123	5.014290	5.847236	205.699823	170.644987	133.930186	204.510509	234.972971	180.000000	242.693295	194.503972	
5128028	  0.30	137.432096	22.862405	129.348468	14.919777	235.552619	29.278802	175.271063	30.212460	848.136755	151.943195	792.351666	100.024439	1387.468190	172.770252	991.146713	177.888778	165.618788	176.211835	174.376048	183.818102	180.000000	191.985837	185.860301	197.582214	0	0	0	0	0	2.823498	0.602892	4.621546	2.782010	4.136124	2.328473	2.835094	2.438472	5.357038	5.534040	7.239193	5.521299	6.203732	5.359914	6.136064	4.903241	231.093365	97.437335	215.381334	128.522100	132.451498	180.000000	226.111122	224.027159	
5128128	  0.40	137.657431	22.905578	129.735291	15.001635	235.758921	29.288417	175.728927	30.424881	849.590000	152.115950	795.120735	100.481841	1388.315872	172.679717	993.438172	178.654987	165.631019	176.222878	174.390190	183.846100	180.000000	192.111548	185.847968	197.397615	0	0	0	0	0	1.977786	3.501494	1.936170	2.181443	2.938937	1.733574	2.519616	6.065894	5.035916	5.957040	5.472737	5.569132	5.877643	5.162131	5.471553	8.889059	153.860751	233.830003	219.020435	174.751293	239.970154	180.000000	128.873199	141.238533	
5128228	  0.50	137.784508	22.878306	129.880850	14.995807	235.784467	29.310700	175.567393	30.278998	850.048711	152.251166	795.168551	100.506867	1388.871948	172.782002	991.784439	178.162555	165.593636	176.201941	174.357603	183.769691	180.000000	192.101340	185.797180	197.475543	0	0	0	0	0	1.901380	2.808548	4.684915	3.013047	2.907741	2.221385	2.007526	2.382076	4.986062	5.089718	7.767376	5.856967	6.822245	5.846273	5.517941	5.175324	218.637486	180.999359	167.984390	212.028634	204.994415	180.000000	232.181184	95.912230	
5128328	  0.60	138.002840	23.027071	129.749682	14.966696	235.972223	29.298216	175.186555	30.236741	851.353348	152.810737	794.241526	100.342770	1390.091640	173.218419	989.400911	177.594714	165.635016	176.378046	174.457274	183.706175	180.000000	192.024403	185.873060	197.476463	0	0	0	0	0	2.362672	3.001212	4.215963	3.050447	2.298894	3.586708	2.752415	1.596026	5.637784	5.764320	6.205952	5.498376	5.077623	7.855854	5.937939	5.845362	168.275403	208.912002	227.929373	156.248900	154.552208	180.000000	209.339617	178.478827	
5128428	  0.70	138.378807	23.153884	129.518515	14.990477	236.510504	29.488717	174.780690	30.038869	853.700638	153.572502	793.432070	100.229030	1392.123143	174.063755	987.879315	177.277477	165.617872	176.136263	174.365380	183.810899	180.000000	192.004861	185.818996	197.333293	0	0	0	0	0	2.584958	3.154242	2.462485	2.506663	4.228301	2.519955	2.121313	2.463606	6.784871	6.448136	5.368925	5.522618	6.469719	6.107002	5.643692	5.408844	174.322961	281.636429	138.405220	151.025859	275.398056	180.000000	254.796949	108.681191	
5128528	  0.80	138.752194	23.249805	129.486106	14.977607	236.576411	29.527034	174.034219	29.933517	855.511363	153.964013	793.059706	100.260708	1392.825339	174.164286	983.719617	176.636723	165.655425	176.252901	174.391077	183.725395	180.000000	192.068152	185.752290	197.445596	0	0	0	0	0	2.478457	3.212555	2.443272	3.575187	1.445663	2.169789	4.527407	2.569241	5.448066	6.381289	5.197062	6.528505	5.153594	4.865551	6.744066	5.432271	259.772169	176.279763	173.064911	204.042105	206.137082	180.000000	152.702639	133.752877	
5128628	  0.90	138.702401	23.208304	129.592633	14.982757	236.472226	29.469988	174.016399	30.020205	855.544306	153.942518	793.883888	100.470864	1392.411015	174.067098	983.885698	177.058380	165.591581	176.323599	174.341859	183.681401	180.000000	192.123067	185.758897	197.460258	0	0	0	0	0	2.092452	3.080181	3.118217	1.806070	4.230174	4.034858	3.654243	3.075592	5.022563	5.745614	6.016738	6.528237	6.416198	6.515075	6.750626	5.642304	230.404757	223.071946	183.461623	262.635397	164.517900	180.000000	139.924900	205.944286	
