Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
4858662	  0.00	107.732397	15.055729	113.788284	20.108712	133.498855	31.288527	215.918491	13.394375	665.804868	103.354683	738.145139	142.150634	846.638158	208.221415	1364.232593	97.603091	167.896629	171.105057	174.187614	179.188599	180.000000	192.179962	188.581474	198.521416	0	0	0	0	0	2.921766	0.562213	1.891633	3.721485	4.398549	3.058734	0.281688	6.336472	6.309097	6.913603	4.671018	6.035639	10.569266	6.285432	6.301744	6.800983	254.256882	202.258186	346.458237	341.280350	180.000000	343.563049	161.179886	73.956463	
4858682	  0.02	107.281209	15.114074	113.720355	19.839944	133.520512	31.171953	215.663199	13.372864	664.511067	103.123946	736.381108	141.725168	845.568917	208.053955	1363.263706	97.436249	167.807693	172.312035	174.077614	178.951065	180.000000	191.913734	188.513878	198.757980	0	0	0	0	0	3.559045	4.971621	1.642860	2.514655	9.915436	0.999278	5.888735	0.586193	6.134094	6.881500	4.802964	5.214485	9.716572	6.712202	8.270134	4.989875	158.855206	289.636124	203.788479	179.896278	180.000000	62.105797	179.875130	294.666183	
4858702	  0.04	107.290474	14.994463	113.571525	20.118738	133.132990	31.053923	215.808361	13.175599	663.358370	102.819895	735.533256	141.260536	844.523225	207.709016	1361.765781	97.385935	167.683937	172.374321	174.117836	179.054901	180.000000	191.773575	188.620285	198.098602	0	0	0	0	0	3.391869	4.011093	2.905441	3.735542	5.614172	3.324570	2.147788	7.315272	6.456075	9.627684	7.500777	7.531773	5.840941	4.524691	5.599195	11.269819	74.796951	189.502335	53.381493	320.197067	180.000000	18.052062	64.768147	48.507042	
4858722	  0.06	107.593053	14.907580	113.306189	19.968377	132.701393	31.354407	215.361543	13.309763	661.964520	102.517027	733.789784	140.887167	843.435926	207.520098	1360.678787	97.226009	167.580521	172.660454	173.960838	178.861046	180.000000	191.439270	188.551163	197.404747	0	0	0	0	0	3.680877	2.755280	5.687347	2.036941	3.099119	5.147067	7.633261	3.377027	7.938196	8.060620	9.271064	4.775199	6.650209	5.735003	9.078014	9.537862	237.015884	205.128845	148.931671	14.487881	180.000000	21.588970	62.992179	202.584137	
4858742	  0.08	106.895602	14.754411	113.212256	19.743592	132.901506	31.156523	215.225089	13.428774	660.246060	102.229646	732.455047	140.330844	842.634255	207.251506	1359.873883	97.080367	167.824989	171.420387	174.070786	179.639336	180.000000	192.268288	188.594353	197.821457	0	0	0	0	0	2.145163	0.159234	2.972884	2.559389	4.999934	1.415384	2.232143	1.594304	6.953297	6.555593	5.347515	4.935734	6.304130	3.567794	12.558350	9.271192	44.132210	183.087383	231.827827	288.594315	180.000000	264.676208	86.647171	198.001297	
4858762	  0.10	106.475298	14.749779	112.892032	19.609000	132.908521	31.101570	214.984667	13.395622	658.988435	102.062209	731.116468	140.003322	841.334414	206.976753	1358.952824	97.083005	167.820999	172.119728	174.165703	179.281258	180.000000	191.942780	188.671288	198.549545	0	0	0	0	0	3.822726	8.799563	3.582535	3.346354	3.884071	3.928526	6.290520	4.822024	7.691397	9.867716	7.773151	6.283025	4.530938	9.069771	10.696875	7.995157	207.418327	167.614746	125.356588	194.636040	180.000000	76.210768	279.031021	231.698959	
4858782	  0.12	106.521891	14.914657	112.584824	19.942498	132.685547	31.072822	215.141176	13.195561	657.878198	101.738682	730.267944	139.899369	841.039941	206.779828	1358.768466	97.002127	167.633774	172.464684	174.098953	178.711891	180.000000	191.676033	188.675102	197.177299	0	0	0	0	0	5.038332	5.278447	4.845111	1.780264	4.176699	10.104439	0.848769	2.089275	8.647470	6.771159	5.163185	4.504648	8.595975	8.956912	5.548374	5.384802	71.874298	66.066226	275.332809	351.186699	180.000000	325.157356	167.780891	122.359898	
4858802	  0.14	106.290612	14.628129	112.663239	19.747496	132.518133	30.999791	215.188120	13.150702	657.014424	101.539614	729.403133	139.754542	840.091064	206.637472	1358.496138	96.881344	167.729378	171.839447	174.036766	178.681633	180.000000	191.657341	188.579254	198.426163	0	0	0	0	0	3.628000	3.914094	2.186719	4.564579	1.188348	4.936548	1.732780	5.560687	7.090970	6.406663	5.053148	9.750347	4.536013	9.972158	3.845894	8.079948	346.163200	169.765572	219.855293	86.045410	180.000000	145.672081	356.873619	323.358711	
4858822	  0.16	106.456455	14.648099	112.353751	19.789378	132.333546	31.110082	215.071279	13.134762	656.377162	101.517423	728.709380	139.601449	839.397982	206.370131	1357.544088	96.996286	167.614677	172.982384	174.084663	178.686729	180.000000	191.539543	188.647949	197.655762	0	0	0	0	0	5.930748	10.761424	3.586481	0.814156	3.320559	2.073148	0.894903	1.908343	8.050187	11.777951	6.894492	3.280953	5.632990	4.363787	6.220837	7.838961	344.270325	217.105494	117.579964	133.911598	180.000000	136.040390	16.047798	194.142338	
4858842	  0.18	106.120453	14.613299	112.383300	19.679797	132.273959	30.945477	215.239578	13.332762	655.731542	101.273432	728.672044	139.446313	838.834719	206.283306	1357.353996	96.964754	167.744385	172.045563	174.127625	179.451324	180.000000	191.887001	188.572868	199.048698	0	0	0	0	0	0.785075	14.851139	5.420457	1.337652	2.699132	2.837262	1.123772	0.908509	4.053607	11.700883	8.462359	7.540862	8.222414	6.790224	4.063584	4.484584	148.952599	103.345877	117.725697	329.630127	180.000000	279.853516	111.970770	330.748169	
