Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
6780909	  0.00	98.156753	14.105159	103.017225	28.621238	125.346221	27.466986	194.205222	16.048413	669.978061	107.770609	747.034961	220.375802	885.171824	205.223734	1388.838615	131.158583	167.695076	172.590927	174.567711	179.628845	180.000000	191.923126	188.883789	197.570625	0	0	0	0	0	5.101266	3.146327	6.601047	0.369028	6.993895	1.393696	1.743606	0.908601	6.584855	4.152236	8.650572	6.710575	8.152742	5.277736	7.860240	11.993409	314.310518	204.961329	265.250338	262.206835	180.000000	289.562616	294.632036	256.303827	
6780929	  0.02	97.957486	13.940934	103.122131	28.587629	125.413411	27.282145	194.457982	16.162253	669.702866	107.744888	746.572174	220.375405	885.485819	205.297917	1389.347887	131.182619	167.935852	172.939743	174.532799	179.777977	180.000000	191.515617	189.077187	198.016373	0	0	0	0	0	6.433011	2.926235	2.808943	6.979564	1.601491	3.610788	3.318923	1.263640	8.896437	5.721771	6.127652	7.487588	6.572100	8.156755	5.346084	5.581951	190.286350	279.092424	359.446871	302.675905	180.000000	21.896807	143.956066	150.330278	
6780949	  0.04	97.892531	13.866776	102.860098	28.741140	125.576959	27.395110	194.250243	16.119828	669.511370	107.716643	746.313207	220.458815	885.838735	205.459886	1388.343007	131.186188	167.742798	173.053627	174.590393	179.631485	180.000000	191.606461	188.987541	198.552010	0	0	0	0	0	3.432095	2.707092	1.679546	3.727059	0.495930	3.684828	10.292517	1.582486	7.102617	7.780569	6.493752	8.658987	5.340444	7.331826	10.196507	6.769987	151.841347	354.488312	126.077484	63.434973	180.000000	351.617825	108.837524	313.462852	
6780969	  0.06	98.296943	14.106061	103.263297	28.469757	125.756978	27.531400	194.458180	16.009195	670.219887	107.871047	746.730117	220.595207	886.204279	205.601403	1389.064945	131.236120	167.693298	172.403496	174.453537	179.046463	180.000000	191.646568	188.803421	198.490921	0	0	0	0	0	1.801376	1.931486	1.094935	2.168970	1.525386	2.225012	1.628084	3.890158	5.638175	9.174473	8.912468	5.968745	10.168613	6.502949	6.547915	6.618649	228.918037	123.600662	47.709465	56.301567	180.000000	310.939865	17.819527	218.921508	
6780989	  0.08	98.204162	14.146542	103.298170	28.834003	125.701745	27.376139	194.243030	16.131709	670.208845	107.901740	747.198089	220.709364	886.512905	205.600152	1388.468434	131.156859	167.657654	172.105728	174.535744	179.804558	180.000000	191.723114	188.902954	198.744362	0	0	0	0	0	0.689961	1.587769	2.863873	1.519517	4.593650	3.220231	6.311053	5.404907	5.077246	10.720475	7.113724	5.673618	9.191478	8.535284	9.746203	9.752428	192.634357	204.211064	161.574139	324.116595	180.000000	168.538666	13.443087	124.727633	
6781009	  0.10	98.133571	14.041293	103.355072	28.618252	125.419557	27.449561	194.118060	16.008539	670.185846	107.977936	746.813024	220.488631	886.276143	205.548542	1388.312505	131.103312	167.681480	172.518692	174.422905	179.613274	180.000000	191.421165	188.981682	198.429977	0	0	0	0	0	2.356634	5.321840	4.761764	2.524962	2.732258	0.758362	0.992754	2.138679	4.984843	6.725673	9.265900	7.180748	8.634173	10.919141	5.958680	5.681968	332.875800	98.385215	172.447452	217.010776	180.000000	154.358451	322.266685	68.031959	
6781029	  0.12	98.302601	14.034856	102.911571	28.715308	125.409728	27.472699	194.046074	16.160192	670.241787	107.867555	746.777091	220.430447	885.369176	205.380304	1388.533100	131.242785	167.750259	172.370796	174.432419	179.587250	180.000000	191.976562	188.840515	198.356964	0	0	0	0	0	4.714887	2.517755	5.333849	3.197162	6.562513	2.160957	3.263494	3.402147	8.462120	5.914105	9.017690	8.124609	7.319202	6.087893	6.526918	7.406161	42.815958	122.281967	121.427872	51.169497	180.000000	105.008492	206.980209	337.226734	
6781049	  0.14	98.310242	14.053123	103.009973	28.613421	125.370242	27.285970	193.941800	16.039318	670.044984	107.439976	746.150505	220.273145	884.741004	204.893222	1387.848864	131.033583	167.765381	173.015778	174.558556	179.587822	180.000000	191.500183	188.837067	198.259666	0	0	0	0	0	6.916346	3.351396	1.280716	0.598565	0.524438	2.921115	0.771243	5.210816	8.367895	6.242549	6.296929	7.567607	8.347570	6.551884	6.457421	9.516800	158.025528	323.656733	253.690308	72.622169	180.000000	203.260025	247.964981	143.104919	
6781069	  0.16	98.006817	13.990746	103.148501	28.623173	125.214389	27.391240	194.602229	16.072051	669.144179	107.230910	745.829495	220.202562	884.630707	204.731741	1388.453427	131.177311	167.752617	172.511009	174.560394	179.431381	180.000000	191.916634	188.851746	198.153542	0	0	0	0	0	1.585385	2.331450	3.622583	5.183145	2.962065	4.297193	2.297591	3.164320	4.094689	7.821109	6.135005	8.161700	4.582237	5.474277	4.920095	5.774480	269.727547	283.177889	223.811348	292.087876	180.000000	134.384598	231.865089	242.346996	
6781089	  0.18	97.971792	13.845747	103.454313	28.633284	125.665104	27.241315	194.240498	16.044359	668.977635	107.451353	746.214622	220.501396	885.657183	205.112201	1389.845569	131.453788	167.657791	172.698227	174.577385	179.489197	180.000000	191.665741	188.872589	198.838478	0	0	0	0	0	1.963427	4.908358	12.058558	1.887644	7.797935	0.903989	2.068651	5.869522	5.835236	8.532009	11.848861	8.549816	8.350521	7.112205	5.909961	8.599727	201.658035	23.352825	152.091736	192.161545	180.000000	123.003296	261.319977	214.473770	
