Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
6581709	  0.00	150.186244	18.847871	147.668690	28.836817	170.263670	38.843436	267.479560	14.029232	742.067173	103.546980	752.541731	157.157783	848.346857	199.327002	1315.005909	80.884482	167.380424	172.919029	173.910912	179.867126	180.000000	191.108284	188.351082	197.600258	0	0	0	0	0	0.943298	2.905869	7.009100	1.809687	6.231534	5.418995	3.041184	2.547956	4.247437	6.008048	9.146600	4.512392	11.545686	8.622460	7.632441	5.382004	262.217834	257.064453	341.821579	13.902794	180.000000	352.034622	10.309784	23.665321	
6581729	  0.02	150.117522	18.847606	147.873928	28.742991	170.472019	38.592078	267.965590	13.991547	742.239513	103.535107	752.479140	157.039418	848.600701	199.534603	1316.203566	80.898414	167.446129	172.626785	174.001396	179.689095	180.000000	191.218811	188.328117	198.136070	0	0	0	0	0	6.849032	2.648307	2.787528	7.175200	2.057913	2.634205	3.495193	0.495074	9.887410	5.748755	13.010780	8.714690	8.154412	9.516994	4.684249	4.465387	48.994961	117.646149	145.637390	52.116776	180.000000	185.711823	20.955330	161.392227	
6581749	  0.04	150.111513	18.864373	147.449773	28.688446	170.687063	38.620743	267.114291	14.229513	742.400079	103.431253	751.993049	157.000420	848.653470	199.212510	1313.878774	80.882690	167.555969	173.116821	174.018211	180.015259	180.000000	191.364952	188.507835	197.387611	0	0	0	0	0	7.049054	3.687408	2.419977	1.376072	0.713374	0.416588	3.410926	0.281398	7.963055	7.812433	8.237206	9.592393	4.916798	5.391961	7.131901	6.961735	13.532984	207.821314	93.982599	257.697244	180.000000	158.665415	329.042047	159.008753	
6581769	  0.06	150.077975	18.815891	147.556547	28.835040	170.559790	38.697412	267.440212	14.206692	741.847920	103.347698	751.893427	157.120113	848.837889	199.256968	1314.990658	80.917425	167.459946	172.668350	174.075096	179.975395	180.000000	191.217369	188.380249	198.098106	0	0	0	0	0	1.717197	3.840102	1.883674	7.177366	3.017461	1.741667	6.840402	3.832039	7.601011	9.300627	4.304766	12.048698	5.961131	6.323825	16.517426	6.721052	277.584043	254.845379	202.182259	259.964119	180.000000	176.191467	359.759285	100.861732	
6581789	  0.08	150.331086	18.786978	147.783991	28.588550	170.624304	38.629345	267.501004	14.057136	742.189245	103.317661	751.918623	157.020582	848.814890	199.472424	1315.424284	80.773056	167.572365	173.110474	174.089493	179.823761	180.000000	191.192604	188.349159	198.358589	0	0	0	0	0	3.894240	2.874671	1.015807	0.443128	3.772942	1.078857	1.985108	4.217696	8.081118	5.381852	9.657769	4.988161	6.372109	4.091631	7.005811	6.219448	250.656143	188.777679	251.479309	340.191246	180.000000	294.131584	246.753494	146.350189	
6581809	  0.10	150.388523	18.862102	147.456682	28.652428	170.648004	38.850390	267.574454	14.004432	743.081448	103.565846	752.192659	156.981493	848.214842	199.589905	1315.450028	80.918028	167.570999	172.561432	174.262039	180.170837	180.000000	191.487396	188.556503	198.282173	0	0	0	0	0	0.911009	5.338207	2.358043	1.419412	0.923572	0.847618	3.978348	1.920449	3.014132	10.013653	6.587110	9.010208	3.750757	7.798746	8.676231	5.875083	146.951073	134.500870	187.300041	145.071022	180.000000	304.973068	117.770462	31.809029	
6581829	  0.12	150.238175	18.972293	147.666982	28.615377	170.775216	38.659619	267.407879	13.963343	743.298261	103.653869	752.870062	157.245082	848.994246	199.694575	1314.693318	80.840947	167.675346	172.865517	174.219582	179.992477	180.000000	191.161621	188.486977	198.530640	0	0	0	0	0	4.458161	3.391980	3.238945	1.837698	2.468594	2.287355	4.784542	6.654264	7.282457	6.724089	7.373213	5.095336	5.122819	5.703507	12.079327	7.525591	194.553957	9.987293	287.427944	91.082134	180.000000	149.817745	304.815434	271.104305	
6581849	  0.14	150.217357	18.796167	147.965451	28.889049	170.630480	38.623515	267.861942	14.122916	743.005862	103.674146	753.475906	157.409049	849.559766	199.363361	1315.300565	80.965528	167.515282	173.188469	173.960869	179.711021	180.000000	191.044472	188.311737	198.199585	0	0	0	0	0	10.513477	2.113174	2.083879	2.326380	3.217733	6.412251	1.321064	7.806795	11.833068	5.155724	6.951106	4.720690	8.099295	10.393742	4.476103	11.814371	238.338219	321.973900	320.918335	311.226309	180.000000	249.057796	237.276154	67.151802	
6581869	  0.16	150.619901	18.983574	147.910531	28.955026	170.846760	38.788119	268.131708	14.020390	744.206753	103.851946	753.818268	157.517623	849.683668	199.882166	1316.982605	81.130845	167.570320	172.950409	173.986237	179.748665	180.000000	191.162254	188.433159	198.265045	0	0	0	0	0	3.508931	3.936834	1.340992	5.308818	2.006070	3.167396	5.348032	1.424814	5.555510	6.602619	4.811272	6.242961	7.353474	5.110260	6.083555	6.400286	87.665562	149.388798	155.360462	64.236012	180.000000	136.632465	190.111385	240.490809	
6581889	  0.18	150.691338	18.843692	148.003808	28.867314	171.179528	38.900708	267.869141	14.081540	744.899713	103.889746	753.762265	157.610230	850.245039	199.956120	1316.842414	80.976517	167.640945	172.606415	174.061920	180.203003	180.000000	191.183655	188.490211	198.337486	0	0	0	0	0	0.372359	1.558838	1.531896	0.787823	4.906891	0.401485	0.741823	0.917161	4.746134	3.961073	4.400032	10.692817	6.597673	4.173362	4.452915	3.808260	338.024907	259.847379	220.914544	218.336694	180.000000	225.505071	117.591931	195.305804	
