Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
5934309	  0.00	144.274719	43.746714	77.893535	32.249398	192.819134	86.546618	126.023678	20.570538	1012.295391	327.323921	580.233512	252.288907	1405.844833	640.110755	922.584150	169.664796	167.849457	173.042847	173.632988	178.511024	180.000000	192.657959	188.615662	197.502693	0	0	0	0	0	3.857006	4.388207	1.411534	1.665530	7.199555	8.817660	2.514685	3.053532	8.087343	6.651750	2.999209	4.160868	8.898260	11.141300	6.756994	8.674193	119.467087	185.212570	117.697166	234.114227	180.000000	105.177902	11.296268	76.153488	
5934329	  0.02	144.663628	43.667659	77.893733	32.095397	192.573328	86.608310	125.815284	20.657839	1012.882018	327.812971	580.087404	252.144340	1405.946712	640.103007	922.358004	169.580807	167.723183	173.235023	173.480064	178.261589	180.000000	192.488533	188.498009	198.086662	0	0	0	0	0	3.152321	6.749279	2.516181	2.738581	2.274786	0.551907	1.977409	2.955755	6.719099	9.779606	7.069083	8.940884	5.219864	4.625272	8.131420	6.092122	340.460419	96.327454	77.404121	287.614532	180.000000	105.965897	65.149002	223.370186	
5934349	  0.04	145.044072	43.735611	77.850076	32.063263	193.026369	86.810840	126.156700	20.590605	1014.135312	327.806931	580.205511	252.155900	1406.615575	640.485755	922.524670	169.660114	167.492950	172.674461	173.548996	178.103104	180.000000	192.529449	188.314987	197.326622	0	0	0	0	0	2.857937	3.394178	3.485569	5.386536	0.083720	3.667498	3.157448	8.404293	6.803912	7.860001	6.815841	7.915682	4.972609	7.438068	8.440147	7.609861	220.874611	335.606964	46.887402	359.118122	180.000000	157.355759	226.999687	356.923060	
5934369	  0.06	144.425463	43.928682	77.882859	32.028104	192.952949	86.466068	125.734032	20.596336	1013.396720	327.844480	580.294091	252.209966	1406.724164	640.435792	921.284492	169.375676	167.844749	173.025993	173.593895	178.653786	180.000000	192.601318	188.522202	197.313171	0	0	0	0	0	1.363318	1.744517	3.744561	0.782941	4.547831	1.619239	2.517862	1.045250	4.219152	4.858384	6.972689	6.587067	7.235800	4.847365	6.437855	4.960419	280.621376	71.044022	272.937336	305.615982	180.000000	145.353508	282.811363	309.423912	
5934389	  0.08	144.657512	44.006834	77.760711	31.978057	192.799155	86.655345	125.912839	20.569696	1013.051552	327.888618	579.818066	251.991414	1405.971358	640.217515	921.129051	169.329907	167.604454	172.993263	173.524170	178.223648	180.000000	192.506767	188.463547	198.078384	0	0	0	0	0	2.946313	6.247813	1.952814	2.357045	1.152468	6.124149	0.302915	4.079971	7.799245	11.581064	4.778539	7.063292	5.050936	8.715753	6.615720	5.710904	98.746857	122.132651	63.997387	242.890278	180.000000	105.979280	319.244785	143.761864	
5934409	  0.10	144.548450	43.884205	77.689769	32.024951	192.382260	86.436099	125.859223	20.521074	1012.731884	327.899751	579.864491	252.043345	1405.454033	639.870333	920.399000	169.340248	167.657761	173.123512	173.717545	178.435074	180.000000	192.717720	188.476830	197.249504	0	0	0	0	0	2.085519	4.242518	6.252433	1.973520	1.021239	3.637455	3.578118	6.643813	4.819709	9.148660	9.621090	8.033528	5.672012	6.318814	5.688866	6.519391	252.917679	110.568893	304.933365	342.777775	180.000000	167.910660	135.906090	353.355392	
5934429	  0.12	144.618194	43.913587	77.653700	31.929834	192.898563	86.561252	126.041942	20.540051	1013.324124	328.039179	579.613759	252.122820	1405.570553	640.091111	920.859102	169.352128	167.742516	172.856407	173.548615	178.434723	180.000000	192.647400	188.488365	197.132477	0	0	0	0	0	3.389451	3.067001	4.122974	2.435253	10.516918	7.752107	1.469127	3.099726	5.958593	9.732864	6.948178	10.327391	13.886009	8.123546	5.240817	6.242441	343.075592	187.822884	233.342960	78.813110	180.000000	272.018954	65.427994	245.894871	
5934449	  0.14	144.814723	43.811086	77.725000	32.001071	193.000976	86.557408	125.818044	20.698663	1013.230725	327.965911	579.786404	251.990606	1406.611915	640.356424	920.243314	169.474170	167.770416	173.241158	173.700996	178.275848	180.000000	192.532646	188.556099	197.888878	0	0	0	0	0	10.973642	4.469137	6.964284	2.205699	4.207745	1.555830	2.143222	2.193844	14.131117	7.727404	9.316267	10.020637	6.282396	5.059546	8.535978	4.040202	296.666313	87.756851	92.968536	222.046082	180.000000	23.963074	121.950150	34.315163	
5934469	  0.16	144.505365	44.051634	77.940966	32.114923	192.939437	86.594492	125.832472	20.691270	1013.216816	328.136360	579.992236	252.228939	1406.898274	640.504301	920.569266	169.521510	167.544823	172.680000	173.476707	178.377136	180.000000	192.340744	188.371628	197.506210	0	0	0	0	0	2.276384	0.344278	3.218068	5.403020	4.473764	4.452253	0.409397	0.313250	5.997095	3.938362	5.465471	10.398038	9.022137	10.806934	4.610327	6.293371	89.278321	268.148271	196.315158	1.217698	180.000000	212.442662	179.882440	264.622605	
5934489	  0.18	144.758033	43.858648	77.978012	31.981079	192.767264	86.710806	125.676924	20.703086	1013.847611	328.276307	580.047080	252.064911	1406.045663	640.419686	919.987702	169.255084	167.739929	172.865097	173.519516	178.596169	180.000000	192.415848	188.533211	197.883949	0	0	0	0	0	2.507306	0.494480	3.005136	2.373218	1.512616	0.930366	1.668241	1.882424	5.500242	7.475615	5.042670	6.675978	6.125591	6.920695	4.860380	5.478703	336.226366	334.886919	147.842070	135.648813	180.000000	217.949015	241.135271	250.669165	
