Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
7657109	  0.00	116.463849	26.882711	113.348192	36.958504	165.878392	55.742357	192.427449	21.910992	777.102304	193.683305	804.962839	276.993894	1135.688846	391.866427	1344.057391	172.378406	168.029579	172.136841	173.883034	178.613380	180.000000	191.573128	188.776108	197.855598	0	0	0	0	0	0.641356	2.755343	2.594685	4.337696	1.839396	2.601990	3.044588	8.083490	4.290363	6.134376	4.298302	8.883988	5.412631	7.257708	4.935821	9.506366	227.305842	238.135299	13.412032	71.894378	180.000000	113.481307	220.946872	131.057399	
7657129	  0.02	116.180678	26.802346	113.564151	36.971441	165.772548	55.531759	192.180027	21.986310	776.864566	193.716553	805.184776	277.222634	1135.511198	392.014609	1344.037381	172.460153	167.902016	172.044594	174.010147	178.754860	180.000000	191.576561	188.888695	197.620796	0	0	0	0	0	1.289689	2.683631	9.056487	1.722652	3.483074	1.200863	2.566136	6.844671	7.179122	5.183705	12.106483	6.085463	4.110871	5.649692	3.891965	8.529730	93.957123	239.035839	46.796093	54.593304	180.000000	109.320814	212.011829	347.311138	
7657149	  0.04	116.038756	26.861117	113.444717	36.817692	165.817890	55.614353	192.613226	21.884880	777.145068	193.576409	804.516036	277.015002	1135.139554	391.890707	1343.756390	172.316989	167.997337	172.761063	173.882309	178.390053	180.000000	191.652283	188.783546	198.031471	0	0	0	0	0	1.673616	6.815120	3.177838	4.860895	2.373099	5.959278	2.525691	4.918873	6.370157	9.623237	6.313392	16.977752	4.743400	8.498388	8.234995	7.533616	246.166153	187.413055	259.068344	122.796257	180.000000	76.724367	15.246750	212.637375	
7657169	  0.06	116.074696	26.652223	113.069923	36.959007	165.597112	55.495122	192.481393	21.988045	777.029707	193.360984	804.082166	276.702807	1134.957636	391.483222	1343.286405	172.392803	168.001320	171.917107	173.900063	178.741539	180.000000	191.466660	188.760582	197.819229	0	0	0	0	0	2.322123	4.010410	0.747018	2.885618	3.341806	3.927381	7.426523	1.246711	7.514226	7.676887	6.594420	9.054478	7.601640	7.773107	12.446901	4.483152	67.178867	146.832672	95.110092	18.424999	180.000000	294.989849	239.134586	43.028927	
7657189	  0.08	115.836310	26.542049	113.076908	36.708264	165.321413	55.625482	192.230966	21.975093	776.776596	193.206930	804.233154	276.449849	1133.831355	391.323784	1342.531281	172.285342	167.941299	172.276291	173.941635	178.530357	180.000000	191.648102	188.790359	198.002426	0	0	0	0	0	2.204635	1.598433	2.323438	4.484120	2.387610	1.831932	3.444673	3.286334	6.691444	5.809468	5.984210	9.170178	4.144556	6.046701	7.241440	5.915016	268.098564	75.773949	176.745918	183.539322	180.000000	185.628029	153.787014	313.669243	
7657209	  0.10	116.020729	26.597303	113.030857	36.757773	165.285847	55.351199	192.198023	21.842872	776.561186	193.042536	804.342597	276.301118	1134.379671	391.462175	1343.136332	172.249196	167.851204	172.307144	174.004654	178.504402	180.000000	191.561356	188.796967	197.943321	0	0	0	0	0	0.883023	1.612693	2.677608	3.117777	3.187645	3.629141	0.580410	1.221546	4.996490	5.621407	10.088074	7.000713	4.726026	8.305858	9.135428	5.545185	63.468349	6.075146	195.500717	80.821133	180.000000	136.768299	2.035305	138.161968	
7657229	  0.12	115.718402	26.634743	112.783412	36.620382	164.801205	55.361627	191.902757	21.787387	776.080464	192.949091	803.921294	276.307645	1133.861858	391.242800	1343.253584	172.198592	167.959435	171.925743	174.062691	178.812820	180.000000	191.639519	188.896301	197.550644	0	0	0	0	0	1.889318	0.791934	3.749061	3.935811	3.652611	2.612062	5.518160	8.130271	7.573962	6.112100	6.987178	5.347559	6.696085	9.722148	10.604405	14.621332	18.835173	23.139708	317.124960	342.213865	180.000000	334.065687	247.220526	142.028879	
7657249	  0.14	115.660028	26.559039	113.023956	36.711436	165.427959	55.340408	192.142661	21.869108	775.749388	192.878248	804.143537	276.264636	1134.279866	391.317104	1343.042872	172.242211	168.084694	172.308525	174.181877	178.821159	180.000000	191.637550	188.931999	197.861610	0	0	0	0	0	2.596431	1.727084	8.222329	1.558623	2.107756	6.178000	4.442703	1.642200	6.275715	5.825432	10.218285	6.736127	6.020976	10.178656	10.266353	5.609499	345.491519	94.186913	14.488684	273.933960	180.000000	298.818340	183.963913	182.114914	
7657269	  0.16	115.983585	26.881005	112.855726	36.782118	165.640944	55.377580	192.100156	22.003106	775.888663	193.242084	803.873710	276.384298	1134.268519	391.381038	1342.831305	172.204617	168.028900	172.307724	173.995392	178.716606	180.000000	191.543610	188.852295	198.168839	0	0	0	0	0	2.696239	5.690842	1.566479	2.885189	1.073992	5.390129	1.258425	2.155692	7.752089	7.551230	4.365913	7.568236	5.893129	6.941757	3.997058	7.320807	295.997505	152.686478	185.056076	35.833260	180.000000	280.709675	147.011719	260.299629	
7657289	  0.18	116.071677	26.747351	113.445091	36.664275	165.415773	55.499548	191.610801	21.766169	775.713944	193.191297	804.318744	276.243193	1134.250218	391.236181	1342.103389	172.121207	167.948212	172.557182	173.977379	178.460098	180.000000	191.618156	188.872467	198.081543	0	0	0	0	0	1.600050	4.764631	2.858923	0.613044	2.178093	4.268081	2.167454	3.855895	5.551974	6.301223	5.410181	5.283202	6.842499	8.905115	8.837091	6.852933	89.197428	52.946495	131.683081	18.789337	180.000000	39.942398	219.499565	334.677399	
