Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
4586262	  0.00	209.312481	31.766870	202.390020	33.005101	256.731149	55.031744	319.551168	16.561238	839.900788	136.788111	836.956121	143.779996	1014.198697	221.288930	1258.960046	73.788172	168.758430	172.787094	174.393211	178.355247	180.000000	190.121437	187.674690	194.291801	0	0	0	0	0	0.840893	2.056009	2.664821	1.709509	1.496885	1.646186	4.752797	0.237023	7.864317	5.433368	3.840059	5.712878	6.420263	7.491298	8.435331	3.936952	181.628555	255.001419	87.490980	101.070213	180.000000	93.667165	340.687630	338.177818	
4586282	  0.02	208.967724	31.865723	202.593320	32.849957	256.125763	54.823678	319.997636	16.426509	838.811293	136.359472	836.816662	143.451100	1013.151967	221.019164	1258.901237	73.541764	168.659637	172.739655	174.303604	177.912361	180.000000	189.944092	187.553886	194.346115	0	0	0	0	0	3.707944	4.598315	8.736659	1.649814	0.867983	3.750341	3.448753	1.888401	5.948463	7.240203	12.321702	5.239559	3.656445	10.196572	8.909020	4.284897	8.940605	117.183241	150.707466	175.235992	180.000000	106.230659	266.418900	341.004913	
4586302	  0.04	208.484424	31.672661	202.030561	32.609775	256.134944	55.082199	319.304646	16.309335	836.567944	136.295203	835.856926	143.258476	1012.368658	221.033516	1258.304971	73.522158	168.662231	172.459236	174.266815	177.892174	180.000000	189.955986	187.604134	193.440735	0	0	0	0	0	1.940686	8.114844	2.330284	1.640976	0.476095	3.465924	6.356520	0.908918	4.444499	9.955608	6.945878	5.837253	3.747612	8.752497	8.503202	4.027403	204.160446	299.873184	202.836151	245.385757	180.000000	10.967205	83.441479	137.979820	
4586322	  0.06	208.713530	31.594091	202.032361	32.604963	256.243381	55.050469	319.417445	16.235153	836.649935	136.037486	835.266394	142.910639	1012.443817	220.918719	1258.297772	73.495194	168.722633	172.818352	174.404068	178.078537	180.000000	190.026672	187.749962	193.831306	0	0	0	0	0	8.691864	2.468783	5.343920	3.364177	3.512515	2.784422	1.889602	2.992476	9.513653	8.438346	7.902905	5.041261	5.900765	8.799046	4.095166	6.127826	180.225906	88.465719	326.129013	124.032314	180.000000	143.683472	27.137306	22.468689	
4586342	  0.08	208.218548	31.578161	202.047429	32.546833	256.062164	55.009652	319.903230	16.306304	835.168420	135.994035	835.274813	142.934919	1011.804420	220.701280	1258.540696	73.456081	168.676296	172.584938	174.284195	178.155029	180.000000	190.188606	187.543999	193.988792	0	0	0	0	0	2.473143	3.521090	2.466302	1.370290	8.966608	7.127961	2.126222	1.132359	5.178738	9.439819	5.220927	6.205110	14.493530	7.724997	4.105990	3.371903	330.954306	344.329451	147.609629	143.541094	180.000000	343.124296	183.951246	167.551725	
4586362	  0.10	208.001262	31.503596	202.092909	32.631581	255.993655	54.889594	319.378737	16.334996	834.989491	135.729302	835.340760	142.771562	1012.347245	220.769911	1258.163926	73.438039	168.621559	172.738228	174.233673	178.163361	180.000000	189.952255	187.641098	194.382507	0	0	0	0	0	2.416615	4.998830	0.398824	3.314016	3.598823	4.165413	0.667260	6.271093	5.458009	9.328804	10.123691	7.083876	6.483037	8.502292	3.711583	7.773107	258.585510	222.169522	90.065731	195.353817	180.000000	47.449398	266.786621	205.776325	
4586382	  0.12	208.015370	31.448775	201.726267	32.654793	255.983132	54.962247	319.495104	16.415399	834.227473	135.772890	834.097959	142.724771	1011.565523	220.707335	1257.431984	73.473636	168.683155	172.288300	174.213371	178.007828	180.000000	189.920692	187.562721	194.049934	0	0	0	0	0	0.525919	6.199543	0.391729	1.573298	2.623937	1.632026	4.320928	4.002952	6.008764	9.994911	6.257994	4.570263	6.487571	8.025394	8.051640	5.680667	332.515194	291.602977	105.834167	322.145679	180.000000	249.895916	301.646349	199.068115	
4586402	  0.14	207.509574	31.488184	201.171926	32.629457	255.850903	54.847767	318.512583	16.114892	833.823191	135.668846	832.791468	142.642688	1011.632934	220.446507	1256.466758	73.399865	168.817410	172.458405	174.398163	177.916382	180.000000	190.100250	187.706963	194.594238	0	0	0	0	0	1.172779	0.994154	6.857294	3.795885	3.342486	3.345633	4.075695	5.077352	6.127327	3.508057	7.448849	4.510331	7.156758	6.666673	6.271702	5.933280	304.175362	154.363840	73.351875	169.985615	180.000000	357.558632	247.713440	176.463081	
4586422	  0.16	207.689708	31.371204	201.737980	32.482057	256.289257	55.008673	319.356622	16.375688	833.162015	135.732932	833.404023	142.698249	1012.397819	220.742627	1257.991647	73.450942	168.725517	172.838432	174.314667	178.158714	180.000000	190.074120	187.573181	194.187210	0	0	0	0	0	6.367853	0.818233	0.453390	4.696836	2.692517	8.104294	0.243629	1.241270	6.933449	2.729699	2.496478	6.468765	4.997662	9.407109	2.653932	6.661532	281.766796	205.129524	13.468967	330.445004	180.000000	107.076054	118.616665	173.385868	
4586442	  0.18	207.629328	31.604649	201.640356	32.657927	256.078697	55.013625	318.874466	16.497525	834.368090	135.852685	833.843993	142.886221	1011.833336	220.671967	1257.067172	73.469632	168.748291	172.386589	174.243126	177.903969	180.000000	189.887238	187.580002	193.698471	0	0	0	0	0	0.920141	2.144712	5.009900	4.870634	3.893987	1.055171	2.436310	5.191184	5.285219	4.991046	9.166491	8.916610	5.881872	4.416539	5.226025	6.512124	222.910645	165.423737	173.152519	304.377846	180.000000	347.123386	347.101826	348.912163	
