Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
5704709	  0.00	135.331669	16.783028	136.762596	24.029393	169.693530	38.806779	235.520670	13.981543	733.946506	103.471768	763.566314	145.308073	932.977389	225.286717	1274.231883	87.762363	167.735542	173.875267	173.750740	178.709206	180.000000	193.108864	188.057037	196.425545	0	0	0	0	0	3.501710	5.127431	5.423854	2.093408	7.215114	3.916464	5.173440	7.303750	7.207971	7.990017	8.573439	6.087112	11.544991	6.597825	8.725253	7.127541	189.236710	177.552444	109.882071	345.050346	180.000000	289.424316	250.189926	108.420168	
5704729	  0.02	134.959109	16.918527	136.522844	23.948595	169.033314	38.838963	234.937627	14.049237	733.493603	103.422033	763.045938	145.203830	932.479524	225.242168	1273.686983	87.757216	167.780174	173.711983	173.673492	178.606316	180.000000	193.158379	188.080467	196.692421	0	0	0	0	0	1.489215	3.961337	5.591294	3.595635	5.961155	4.481960	1.120766	4.095706	5.935427	5.946597	6.916965	7.637712	6.897356	7.826727	6.358162	6.962733	271.066902	56.699905	2.776493	21.335938	180.000000	237.285759	60.089104	321.577021	
5704749	  0.04	135.403762	16.878626	136.594800	23.801107	169.102998	38.727182	235.768108	13.714002	733.033195	103.390631	762.761836	145.047580	932.124961	225.087764	1274.129638	87.685901	167.686981	173.797081	173.645958	178.131706	180.000000	193.020195	187.872391	196.593750	0	0	0	0	0	6.930672	8.847136	0.560546	5.718453	2.092675	2.930798	6.169240	1.888222	7.936960	11.093971	4.304939	10.531937	7.985027	5.371701	7.712742	5.303353	60.714058	309.556335	239.942764	346.154694	180.000000	189.429611	158.138107	226.228165	
5704769	  0.06	135.125654	16.830308	136.666878	24.193011	169.219823	38.859282	235.227189	14.051916	732.943090	103.438230	762.807468	145.140095	931.761613	225.333783	1273.808505	87.726606	167.794914	173.720062	173.706139	178.349075	180.000000	192.912735	188.097023	195.846848	0	0	0	0	0	6.197379	5.893354	2.022990	3.973897	0.768450	0.214519	1.736146	7.462188	12.665697	7.640055	4.554602	7.896681	3.198809	7.007546	5.824218	10.270692	303.116446	293.494476	252.133842	2.167103	180.000000	231.861893	61.821877	243.246872	
5704789	  0.08	134.929491	16.923653	136.372985	23.989053	168.903129	38.706235	234.554834	13.968682	732.444799	103.438985	762.457297	145.180618	931.151437	225.163639	1272.924294	87.698079	167.829971	173.909622	173.747169	178.458527	180.000000	193.033821	188.086906	196.978836	0	0	0	0	0	1.632168	1.667052	6.509935	1.134282	1.824900	2.864457	3.222543	2.220628	7.778681	5.495404	9.630243	6.906987	5.272942	4.275462	4.799060	14.550209	227.793574	318.620537	256.513378	105.584305	180.000000	136.222321	277.006054	340.337540	
5704809	  0.10	135.027039	16.779645	136.107871	24.139866	168.798901	38.699276	234.565510	13.711151	732.316504	103.412341	762.389521	145.018542	930.955305	224.988660	1272.478955	87.644836	167.861221	173.780228	173.816460	178.698997	180.000000	193.308174	188.021667	196.570198	0	0	0	0	0	12.098618	4.577007	2.608729	2.643041	6.683455	4.159691	1.364051	2.542969	17.553581	6.395818	5.829988	5.062844	6.963687	5.928117	4.664402	5.368577	323.411278	132.023338	355.136147	319.404804	180.000000	197.012299	244.041340	275.700317	
5704829	  0.12	135.046484	16.755528	136.678835	23.922464	169.248435	38.705198	235.313618	13.894321	731.867749	103.142133	762.401478	144.963164	930.996728	224.909887	1273.163801	87.652081	167.771950	173.235970	173.632927	178.478340	180.000000	192.805519	188.073463	197.134277	0	0	0	0	0	2.521862	2.529458	0.525335	5.235853	1.941144	1.923019	1.921948	0.324601	4.886756	6.606437	3.732190	10.867843	4.051198	7.388027	4.056253	2.375268	110.432422	273.819702	170.554016	112.446130	180.000000	143.809380	333.706421	302.962769	
5704849	  0.14	135.208286	16.658469	136.258371	23.945738	168.716605	38.610037	234.708216	13.894228	731.853291	102.978974	761.736580	145.015766	929.904183	224.783332	1272.355480	87.668796	167.635826	174.103195	173.670891	178.225601	180.000000	193.084084	188.038170	196.720047	0	0	0	0	0	6.719685	3.945051	2.067868	5.754951	1.654439	5.814511	8.226033	3.523457	10.868992	10.405478	4.267479	6.839376	6.533208	11.169846	10.204686	4.630195	35.972370	265.502369	342.242680	349.802097	180.000000	27.866482	338.648792	110.206021	
5704869	  0.16	134.853616	16.712926	136.076850	24.083543	168.656423	38.736745	234.825118	13.994480	731.397825	102.980103	761.885799	144.980825	929.944629	224.607545	1272.342181	87.699429	167.779282	173.982704	173.761765	178.355431	180.000000	192.888451	188.063553	196.323112	0	0	0	0	0	4.963650	4.116790	6.197246	1.475134	4.204910	1.913062	2.539077	2.459338	11.084384	6.634418	7.357508	4.690518	11.469029	6.188387	6.738209	5.498224	106.644882	235.376343	217.935410	16.089260	180.000000	23.621994	146.591187	315.822063	
5704889	  0.18	134.897052	16.738435	136.401886	24.120436	169.230194	38.718714	235.192309	13.926181	731.294543	102.859190	761.839252	144.914512	930.457318	224.773693	1272.607188	87.687067	167.749466	173.737206	173.613678	178.167809	180.000000	192.892632	187.962166	196.390259	0	0	0	0	0	2.315922	9.487095	2.702541	8.362939	1.290129	5.342934	5.001802	2.437505	8.482206	14.180376	6.588325	9.223191	7.113181	5.886861	6.678039	6.874321	12.887878	319.553635	33.176292	339.233185	180.000000	153.067403	144.800086	243.529564	
