Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
7450509	  0.00	179.010588	18.938851	164.263550	13.685123	296.597812	53.933529	347.782921	9.453591	679.343786	80.021180	634.243321	59.773080	1105.605276	204.749417	1269.710410	42.967447	167.847847	172.053139	173.342556	176.773399	180.000000	190.455559	187.282791	195.156960	0	0	0	0	0	10.038184	2.079575	4.083251	7.491450	4.579386	1.142748	19.248169	3.023701	8.205061	5.245460	7.364883	12.673832	8.175865	3.490813	17.082151	6.435447	103.512714	127.894444	86.569035	60.476078	180.000000	220.631480	308.295841	321.005085	
7450529	  0.02	177.820998	18.907845	164.303539	13.770027	295.325302	53.453985	347.428449	9.280018	675.462260	79.409335	633.373873	59.801886	1100.676043	203.816173	1268.476027	42.921724	167.785152	172.163479	173.260967	176.743439	180.000000	190.569725	187.232552	194.211731	0	0	0	0	0	2.803384	4.636535	3.329187	4.164508	2.487409	1.247602	1.065773	4.013587	6.668994	11.989656	7.186779	7.536632	5.503994	5.281206	4.983476	8.697835	58.621391	3.681225	152.196503	345.143209	180.000000	269.008812	215.655083	284.659193	
7450549	  0.04	176.646447	18.770509	163.980820	13.637029	294.149057	53.342216	346.474356	9.225505	670.525950	78.950163	632.709525	59.517929	1095.657011	202.615420	1265.547893	42.865671	167.882927	172.128166	173.359230	176.332916	180.000000	190.423569	187.264877	194.588257	0	0	0	0	0	1.570514	3.903551	3.535726	3.649329	12.410253	1.421289	1.035294	3.906015	5.111171	11.477641	6.626761	5.645116	10.668546	4.490593	7.881409	7.300829	291.219994	130.947357	89.338646	359.481319	180.000000	359.389885	102.870872	259.219864	
7450569	  0.06	175.813388	18.633479	163.468726	13.476448	293.301297	53.063524	345.965907	9.387500	667.473243	78.560598	630.946592	59.528777	1092.446665	201.953908	1261.773857	42.727677	167.759571	172.081551	173.370300	177.386574	180.000000	190.389099	187.158943	193.758011	0	0	0	0	0	1.647614	0.968727	5.247985	1.460284	2.257859	1.361728	7.247992	4.679184	3.881228	4.578788	7.279767	7.484422	5.908704	5.807124	10.308302	6.657107	48.510235	253.020103	224.805412	245.204597	180.000000	143.419662	277.773399	172.743744	
7450589	  0.08	175.402761	18.540278	163.139435	13.340951	292.552059	52.868223	344.468622	9.336392	666.001244	78.508842	630.109354	59.293711	1090.321604	201.463608	1258.059241	42.546575	167.793404	172.157593	173.376137	176.751907	180.000000	190.227150	187.241745	194.507217	0	0	0	0	0	8.171551	4.323692	4.738218	3.423740	1.414006	4.348112	1.521706	2.113963	11.243141	6.361849	10.381293	7.191442	4.253727	8.765533	3.407064	5.347298	15.327682	46.299896	284.587438	46.383163	180.000000	224.434071	244.624252	191.050652	
7450609	  0.10	175.151602	18.602389	163.001105	13.439260	291.991542	52.786232	344.384435	9.066106	665.231967	78.299304	629.398093	59.196011	1088.432757	201.051700	1255.567417	42.335268	167.801544	172.011269	173.367516	176.997826	180.000000	190.474922	187.187851	194.875374	0	0	0	0	0	6.470445	17.850327	4.428129	4.010757	2.209438	6.150196	4.912507	2.837848	7.144742	14.629662	6.164483	9.150439	4.655053	8.089079	9.101048	5.253724	325.248246	332.470775	286.358910	55.087326	180.000000	300.487471	293.258512	348.968441	
7450629	  0.12	175.384933	18.457233	162.903329	13.461950	292.031409	52.614758	343.116347	9.198973	665.627404	78.417433	629.546763	59.256639	1088.157500	200.926197	1253.598042	42.210626	167.688152	171.531212	173.376461	177.193741	180.000000	190.467125	187.251411	195.037399	0	0	0	0	0	1.341489	0.304226	6.856640	6.598249	2.589009	1.396872	0.796464	1.318243	7.341348	4.556902	10.825980	6.628583	5.729992	4.729995	8.733820	5.049764	63.793385	82.064834	60.655888	188.055130	180.000000	246.328026	304.381279	359.743347	
7450649	  0.14	175.499013	18.603169	163.099110	13.454565	291.919434	52.794559	343.676407	9.165615	666.669192	78.368805	629.851485	59.216204	1088.522801	201.026398	1254.146480	42.170912	167.747303	171.227463	173.296833	176.603691	180.000000	190.505440	187.214478	194.835220	0	0	0	0	0	2.443491	5.510080	5.993229	4.438056	3.070334	5.257036	2.721785	5.863273	6.932973	8.977216	9.447344	10.062675	7.379524	6.541168	9.193149	6.361372	265.167083	227.554919	238.708747	252.606929	180.000000	110.978705	136.454528	134.549983	
7450669	  0.16	175.705211	18.579487	163.061836	13.464071	292.222051	52.656790	343.717799	9.129481	667.318106	78.592572	629.681402	59.250958	1089.217773	201.048070	1254.660023	42.281793	167.788128	171.805893	173.316151	177.143112	180.000000	190.418777	187.204796	194.569046	0	0	0	0	0	12.212690	1.704354	4.977840	2.449676	1.864232	1.065829	2.266002	0.975516	16.171564	4.739496	10.898101	6.068458	5.215635	7.910215	6.455685	5.231447	217.618055	90.170496	324.258749	32.958502	180.000000	222.311476	121.369265	116.638609	
7450689	  0.18	176.076291	18.665124	163.254170	13.329265	292.295776	52.912914	343.325931	9.328210	668.428464	78.676142	630.604413	59.285773	1089.825509	201.192988	1254.452239	42.253425	167.815941	172.083176	173.319378	176.553970	180.000000	190.331886	187.254501	195.166962	0	0	0	0	0	0.271689	3.889216	1.521764	3.993192	1.208165	0.818854	7.045013	1.791475	8.866678	7.940561	4.838146	5.815433	4.706808	5.685504	10.632648	5.178543	72.675604	187.244995	178.293930	245.587189	180.000000	1.534016	122.712883	11.031078	
