Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
6382109	  0.20	210.232533	33.177026	202.946175	50.937991	224.615506	52.783556	300.961190	19.293670	878.400047	148.198064	871.382601	227.953185	927.578232	221.954849	1235.784844	89.375619	168.667744	172.776756	174.907280	179.409332	180.000000	190.011597	188.475861	196.226952	0	0	0	0	0	7.296964	4.559806	3.154908	1.781781	3.383739	2.319202	4.792403	12.083169	9.857499	6.310225	6.389180	4.121022	6.300920	8.048453	5.589543	12.656740	42.851284	227.738651	240.721928	138.981622	180.000000	244.224072	131.854335	254.540844	
6382129	  0.22	210.193383	33.248223	203.127453	50.845347	224.906715	52.762768	300.724947	19.190212	878.421643	148.311001	871.866495	227.974308	927.750328	221.875511	1235.438212	89.361306	168.648952	172.877014	174.801140	179.286972	180.000000	189.993729	188.357735	196.043961	0	0	0	0	0	2.145160	1.063035	3.210503	8.468144	1.362229	5.407517	0.160402	0.753109	6.003298	3.385525	5.754113	8.255818	6.611816	7.585762	3.347197	4.062131	257.188721	348.993088	114.465794	227.929993	180.000000	253.938187	147.394867	65.120975	
6382149	  0.24	210.383643	33.115323	203.110341	50.994036	224.499001	52.705461	300.849306	19.197664	878.657794	148.246792	872.004978	227.984862	927.422729	221.767395	1235.122326	89.400197	168.624424	173.074097	174.954010	179.501953	180.000000	189.932251	188.457230	196.921951	0	0	0	0	0	3.298668	3.580166	1.412782	1.996514	9.108776	1.825745	4.363401	6.044355	7.490517	5.306932	5.607113	5.744720	9.675967	4.471634	12.331960	7.981882	136.976254	351.488106	149.044346	29.329536	180.000000	264.460060	25.315380	60.681599	
6382169	  0.26	210.415274	33.345770	203.285121	51.021058	224.610778	52.615341	300.765332	19.253625	878.578975	148.418644	872.195558	228.181894	927.773083	221.828934	1235.265811	89.223068	168.644447	172.736176	174.824554	179.389198	180.000000	190.017517	188.452568	196.371178	0	0	0	0	0	1.439931	2.346351	7.389411	1.446782	1.840916	2.300851	5.457471	1.501212	7.353886	7.285125	8.681849	7.380348	3.784856	5.404519	6.341590	5.061130	228.424129	333.669231	65.284931	193.410496	180.000000	51.070133	131.220020	215.120074	
6382189	  0.28	210.016726	33.305713	203.044089	51.119303	224.706572	52.572077	300.557700	19.116981	878.493934	148.344569	872.132906	228.142729	927.949388	221.908332	1235.462614	89.242635	168.728477	172.725883	174.826836	179.545685	180.000000	189.872940	188.362015	196.070915	0	0	0	0	0	2.641399	2.251845	4.137772	1.612516	3.331364	1.407393	1.035971	2.822116	6.032190	4.800447	5.699104	4.419988	6.765020	4.960289	2.734362	5.337321	110.127411	142.985840	177.054840	336.278015	180.000000	114.602341	291.879482	29.622318	
6382209	  0.30	210.124294	33.268061	202.880198	50.938071	224.326996	52.721303	300.959573	19.271366	878.393458	148.215908	871.355698	227.928280	927.160345	221.574160	1234.525084	89.262271	168.644955	172.796196	174.841766	179.236992	180.000000	189.944458	188.368408	196.430649	0	0	0	0	0	11.409431	4.285415	4.349795	4.703294	3.916965	7.165182	1.104802	1.657881	10.117293	6.733416	7.100297	7.209770	6.414645	7.753997	6.764803	5.852958	262.969055	17.551075	243.746330	75.658756	180.000000	319.591534	259.534668	260.287086	
6382229	  0.32	210.312374	33.146958	203.435149	50.938746	224.298049	52.565545	300.564716	19.271406	878.294752	148.212706	872.103928	228.000632	926.744899	221.721031	1234.543386	89.181119	168.659000	172.851402	174.843819	179.424500	180.000000	190.022949	188.370628	196.457214	0	0	0	0	0	0.457555	9.510856	2.433730	0.854825	3.133195	0.832709	1.491684	2.171592	3.460228	10.419101	5.419942	3.870990	6.541494	5.174487	4.004607	4.329992	46.252525	316.488976	40.140465	206.767577	180.000000	135.695808	57.292671	157.451397	
6382249	  0.34	210.299547	33.217533	203.109197	50.948953	224.259113	52.614552	300.557731	19.246714	878.362651	148.228125	871.686957	227.964486	926.770887	221.663518	1234.258124	89.332397	168.587391	172.758522	174.840302	179.322227	180.000000	189.943771	188.495316	196.045967	0	0	0	0	0	4.421166	2.223977	2.225280	2.033223	2.098512	4.433598	1.258032	3.807906	7.693241	8.667750	9.605168	6.600732	7.915595	6.919676	6.114746	5.734634	166.959240	90.476025	279.140026	343.991024	180.000000	115.839548	45.299145	300.675549	
6382269	  0.36	210.320030	33.229872	203.175510	50.955176	224.466348	52.702289	300.174099	19.077977	878.846972	148.283716	871.909077	228.096105	926.831831	221.681896	1233.898681	89.135395	168.592445	172.800972	174.826172	179.294617	180.000000	189.943817	188.342087	196.576126	0	0	0	0	0	4.622415	4.589548	1.837429	0.905321	3.852125	1.953162	2.795010	4.791142	7.679597	5.911502	8.552723	2.830410	5.617156	3.770214	5.027010	6.407011	302.103004	232.288090	220.867157	158.919028	180.000000	247.903778	266.900566	161.062198	
6382289	  0.38	209.965223	33.255803	203.332141	51.028714	224.093575	52.527478	300.502582	19.320655	878.236369	148.237489	871.736920	228.045425	926.154306	221.546128	1233.636724	89.248705	168.699173	172.638931	174.892853	179.263062	180.000000	189.930611	188.350563	196.023956	0	0	0	0	0	3.548034	1.106948	5.278566	3.010768	1.521520	0.506646	5.948525	3.213890	7.316620	10.183275	10.095753	6.815624	8.883836	7.559342	8.481533	9.185491	337.447396	83.979385	94.273689	123.865463	180.000000	93.705498	347.006142	298.316563	
6382309	  0.40	210.001353	33.270231	203.300403	50.765479	224.355852	52.607193	300.638136	19.278098	878.649010	148.296176	871.675671	227.908209	926.306148	221.566733	1233.830111	89.183216	168.665249	172.979095	174.879852	179.297409	180.000000	189.932938	188.399910	196.512665	0	0	0	0	0	3.365405	2.811177	2.561079	2.389562	9.353104	1.635442	3.353250	9.276466	7.091793	8.076780	7.170641	5.409855	12.765410	9.317437	7.132182	10.081415	34.472183	60.399689	96.453262	228.420849	180.000000	318.380943	27.009003	132.612991	
6382329	  0.42	210.095622	33.035635	203.205265	50.986532	224.660147	52.531779	300.725953	19.276992	878.663285	148.225227	871.438726	227.935249	926.717690	221.472617	1234.529964	89.261074	168.692329	172.979050	174.828995	179.211182	180.000000	189.743332	188.351906	196.119637	0	0	0	0	0	1.195778	10.811325	0.925215	4.302000	0.773111	0.721868	4.572845	1.030727	6.083729	14.404118	5.780098	8.044678	5.720014	4.413178	9.268590	3.649092	230.975052	256.082298	2.444508	299.097000	180.000000	85.618202	93.449028	203.592346	
6382349	  0.44	210.402067	33.190805	202.889166	51.090234	224.720755	52.513676	300.749074	19.285657	879.381379	148.263310	871.564885	228.127920	927.350987	221.582381	1235.182234	89.236428	168.602997	172.630150	174.950562	179.513725	180.000000	190.036758	188.331818	196.327431	0	0	0	0	0	2.041151	5.430312	4.491643	0.593969	2.575434	3.317522	0.828990	1.828690	8.831366	6.649038	6.610537	7.373147	9.402531	6.165005	3.952049	6.153856	189.992073	37.515778	301.545570	275.388755	180.000000	84.349686	179.464653	24.589783	
6382369	  0.46	210.418691	33.178113	203.170141	50.946856	224.620203	52.458935	300.771921	19.309571	879.245581	148.336455	871.720022	228.186470	926.873010	221.380682	1234.522156	89.291310	168.690468	172.799149	174.969254	179.457588	180.000000	189.881523	188.443207	196.594444	0	0	0	0	0	9.200499	2.453803	4.663694	8.548271	7.310762	2.319017	5.819971	1.911133	11.138785	4.529810	6.367967	9.664971	9.069965	6.920456	6.702507	9.127078	183.293190	156.983212	51.183861	73.287861	180.000000	72.889828	109.523796	138.561107	
6382389	  0.48	210.368331	33.210392	203.186765	51.100483	224.366238	52.550786	300.920865	19.353438	878.765286	148.329119	871.922681	228.220007	926.588420	221.458586	1235.229086	89.331200	168.622581	173.128860	174.948082	179.237419	180.000000	190.087662	188.354630	196.620415	0	0	0	0	0	1.663022	2.280706	4.681200	2.730042	5.369018	6.043154	0.907325	1.952532	9.495435	6.418463	8.577278	4.412744	7.273348	7.574549	3.778695	4.588831	292.451824	256.199619	33.036690	20.602543	180.000000	307.092512	174.908340	250.490417	
6382409	  0.50	210.206712	33.191069	203.126873	51.021424	224.637956	52.664809	300.950026	19.334760	879.251804	148.403286	871.935248	228.473149	927.076097	221.482683	1236.048266	89.452486	168.643486	172.892471	174.997849	179.528191	180.000000	189.912315	188.429375	196.071198	0	0	0	0	0	8.001839	4.473413	6.066205	1.605109	2.924864	4.957144	4.524017	1.413129	9.702648	6.335517	8.278983	7.178710	5.335347	7.425617	9.668615	7.833473	225.611561	221.021893	30.547752	281.519613	180.000000	151.794983	264.793768	200.220535	
6382429	  0.52	210.137166	33.242424	203.256876	50.995656	224.423568	52.701797	300.717900	19.437995	878.921277	148.491134	872.122047	228.403893	927.057124	221.470070	1235.720057	89.480930	168.575722	172.843781	174.817619	179.515678	180.000000	189.817856	188.402725	196.056267	0	0	0	0	0	2.373931	4.111986	7.432766	5.280436	2.581796	6.618972	11.490816	0.180704	5.291488	7.736666	8.329741	6.106070	7.068107	9.044848	12.809660	5.287930	273.314523	135.616227	235.841256	340.524789	180.000000	153.770791	179.049992	323.926705	
6382449	  0.54	210.514378	33.125427	203.249525	51.019128	224.630178	52.650945	300.999318	19.239916	879.563602	148.454409	872.494363	228.497627	927.355806	221.405145	1235.632453	89.361275	168.607388	173.131500	175.003059	179.391266	180.000000	190.005302	188.383949	196.472527	0	0	0	0	0	1.599242	2.165647	2.478521	2.958481	0.619875	1.294842	9.174792	2.155404	5.969525	7.093767	6.986094	9.399929	5.836039	7.284062	8.743365	7.935443	60.502632	24.849388	329.603210	237.003548	180.000000	75.453728	95.937794	247.454865	
6382469	  0.56	210.478369	33.085545	203.363483	51.152772	224.835766	52.509512	300.729766	19.266379	879.192567	148.643785	872.625524	228.627843	927.574632	221.364653	1235.336211	89.474578	168.676613	172.700615	175.022446	179.534622	180.000000	190.036194	188.445404	196.076042	0	0	0	0	0	3.313635	4.337427	7.817843	4.233346	6.182100	5.763522	2.318589	1.581858	4.998030	5.274308	8.088082	7.815230	8.858349	7.233458	6.655198	3.846696	319.708012	66.439945	176.401653	238.226566	180.000000	311.251362	229.045986	160.802242	
6382489	  0.58	210.296436	33.237204	203.011436	50.902539	224.178235	52.656828	301.210488	19.324988	879.153097	148.395249	871.832454	228.416246	926.680050	221.352680	1235.595362	89.525708	168.581139	172.688629	174.892731	179.326385	180.000000	189.877632	188.291924	196.120857	0	0	0	0	0	3.022561	1.215922	4.811626	1.885687	3.616313	3.693180	4.814013	3.658329	5.636114	7.427093	8.408414	7.024703	5.848252	7.140034	7.396356	7.553508	25.125748	55.353973	236.527374	321.978058	180.000000	135.361813	55.034622	264.069580	
6382509	  0.60	210.347985	33.127909	203.301959	51.149176	224.713633	52.624034	300.871847	19.306586	879.228744	148.552292	872.276573	228.483733	926.666629	221.369060	1235.172961	89.422952	168.686028	173.006607	175.031693	179.448593	180.000000	189.794319	188.459045	196.465393	0	0	0	0	0	1.169494	1.158428	3.621781	6.308997	5.692881	4.122925	3.559141	4.475186	5.868250	5.090976	6.601339	8.790955	8.477000	6.350093	7.457721	11.450592	35.791603	137.357773	203.127136	327.235481	180.000000	283.149361	14.724651	345.890436	
6382529	  0.62	210.036477	33.117294	203.102624	51.246518	224.416811	52.553844	300.989557	19.204041	879.086723	148.580446	872.139555	228.548933	926.586712	221.317175	1235.523498	89.328897	168.626301	172.918892	174.865425	179.309570	180.000000	189.922073	188.395325	196.560989	0	0	0	0	0	3.759857	3.400185	5.882396	1.521572	3.487926	2.395478	1.428993	8.526690	8.082419	8.320847	9.907216	7.920713	7.202873	4.231494	6.135613	9.028731	307.644211	52.423477	78.435822	189.958908	180.000000	231.480984	284.871779	323.698044	
6382549	  0.64	210.132179	33.173209	203.529097	50.968223	224.674437	52.597554	300.590399	19.359199	879.200132	148.484240	872.497962	228.589166	926.806209	221.223379	1234.931868	89.427832	168.734367	173.147812	174.956619	179.346420	180.000000	189.760841	188.389267	196.667343	0	0	0	0	0	1.337926	0.739058	1.967196	4.916035	6.936262	1.846861	2.317761	6.952157	8.851495	5.296021	5.254223	5.719212	9.421858	4.246786	4.811705	7.967415	314.927082	341.384232	205.354301	62.172783	180.000000	170.135704	320.507051	348.792000	
